Date,NDX,AAPL,MSFT,INTC,COST,MDB,KDP,CERN,ADBE,NVDA,NFLX,PEP,PYPL,ADSK,DOCU,FTNT,OKTA,QCOM,VRSN,ZBRA,AKAM,ANSS,CDW
2011-08-25,2108.21,11.44,19.74,14.34,57.73,,4.41,30.06,23.87,2.87,30.83,46.31,,25.56,,17.49,,35.36,29.86,33.26,20.01,47.84,
2011-08-26,2161.97,11.75,20.28,14.6,58.76,,4.53,31.54,24.54,2.99,31.7,46.41,,26.63,,18.61,,36.86,30.42,33.79,20.64,48.89,
2011-08-29,2223.96,11.94,20.76,14.99,59.2,,4.69,32.23,25.52,3.07,32.15,47.14,,28.05,,19.06,,38.35,31.0,35.09,21.62,51.48,
2011-08-30,2237.69,11.94,21.07,14.95,59.42,,4.71,32.65,25.19,3.14,33.75,47.41,,27.7,,18.82,,38.6,31.09,35.44,21.97,52.63,
2011-08-31,2241.01,11.78,21.37,14.87,59.77,,4.76,32.0,25.24,3.06,33.57,47.72,,28.2,,19.13,,38.76,31.15,35.93,21.94,53.98,
2011-09-01,2219.05,11.67,21.06,14.76,60.49,,4.73,31.73,24.77,3.05,33.32,47.52,,27.23,,19.06,,38.46,30.79,35.15,21.46,53.01,
2011-09-02,2167.83,11.45,20.73,14.51,59.79,,4.67,31.05,24.15,2.97,30.44,46.89,,26.38,,18.4,,37.42,30.01,33.76,20.5,51.21,
2011-09-06,2167.6,11.63,20.49,14.43,59.67,,4.63,31.26,23.74,3.03,31.25,46.26,,26.13,,18.2,,37.25,32.06,33.22,20.35,51.33,
2011-09-07,2223.75,11.76,20.89,14.83,61.35,,4.65,32.02,25.3,3.27,30.86,45.64,,27.0,,18.85,,38.93,34.5,34.12,21.59,53.0,
2011-09-08,2214.29,11.76,21.06,14.7,61.46,,4.62,32.03,24.99,3.26,30.17,45.43,,26.28,,18.46,,38.83,33.91,33.78,21.59,51.81,
2011-09-09,2163.66,11.56,20.68,14.55,60.05,,4.56,30.75,24.64,3.19,29.14,44.43,,25.41,,17.63,,37.96,29.03,32.74,20.77,50.49,
2011-09-12,2191.84,11.63,20.8,14.98,60.67,,4.56,31.19,25.2,3.26,30.01,44.55,,26.72,,17.45,,38.71,29.35,32.98,20.91,51.21,
2011-09-13,2220.58,11.78,20.92,15.33,61.43,,4.65,32.19,25.18,3.34,29.82,44.84,,27.69,,17.49,,39.41,29.44,32.74,21.26,51.48,
2011-09-14,2252.75,11.92,21.29,15.6,62.33,,4.71,33.15,25.76,3.51,29.82,45.61,,28.46,,18.62,,39.97,29.11,32.21,22.37,53.07,
2011-09-15,2286.56,12.03,21.68,15.91,63.18,,4.74,32.7,26.12,3.56,24.18,46.83,,29.41,,18.91,,40.4,29.09,32.04,22.67,53.97,
2011-09-16,2306.09,12.26,21.79,16.23,64.11,,4.8,32.89,25.52,3.55,22.17,45.96,,29.45,,18.15,,40.58,29.0,32.0,22.72,54.05,
2011-09-19,2308.76,12.6,21.86,16.2,64.71,,4.73,32.68,25.27,3.48,20.54,44.86,,28.79,,18.38,,40.43,29.17,30.64,22.24,53.73,
2011-09-20,2295.89,12.66,21.67,16.4,64.74,,4.77,34.09,24.64,3.39,18.58,44.73,,28.11,,17.39,,40.0,28.44,30.51,21.83,52.46,
2011-09-21,2258.3,12.62,20.88,16.2,64.26,,4.67,33.59,24.89,3.32,18.36,45.03,,28.56,,17.52,,38.91,28.41,30.88,21.36,51.05,
2011-09-22,2184.59,12.3,20.13,15.97,63.31,,4.69,33.27,24.31,3.1,18.36,45.12,,27.66,,16.6,,37.68,27.79,28.61,20.19,49.31,
2011-09-23,2206.86,12.38,20.13,16.37,63.45,,4.62,33.55,24.88,3.17,18.48,44.69,,28.34,,16.25,,37.88,28.34,28.97,20.8,49.82,
2011-09-26,2234.28,12.35,20.44,16.43,64.27,,4.65,34.59,25.13,3.17,18.89,45.84,,28.3,,17.53,,38.1,29.1,29.73,21.14,50.83,
2011-09-27,2253.55,12.23,20.62,16.65,64.18,,4.64,35.35,25.56,3.18,18.21,46.24,,29.47,,17.35,,39.0,29.49,31.18,22.14,52.19,
2011-09-28,2220.84,12.16,20.55,16.48,63.77,,4.56,34.13,25.11,3.08,18.16,45.9,,28.7,,16.96,,38.46,28.58,30.54,21.24,50.55,
2011-09-29,2197.68,11.96,20.45,16.4,63.15,,4.76,34.19,24.99,3.01,16.17,46.35,,29.29,,16.8,,37.76,28.95,30.9,20.99,50.95,
2011-09-30,2139.18,11.68,20.0,15.76,62.51,,4.84,33.24,24.17,2.87,16.18,45.85,,27.79,,16.8,,36.63,28.61,30.94,19.88,49.04,
2011-10-03,2085.04,11.47,19.71,15.23,62.13,,4.65,31.8,23.26,2.71,16.18,44.66,,25.45,,16.53,,35.89,27.52,30.01,18.65,46.52,
2011-10-04,2129.21,11.41,20.36,15.67,62.14,,4.68,31.53,24.04,2.96,16.41,44.78,,26.08,,16.63,,37.23,28.22,31.46,20.56,47.6,
2011-10-05,2182.77,11.58,20.8,16.14,61.08,,4.62,32.94,24.68,3.07,17.11,44.66,,27.21,,17.03,,38.24,29.57,32.58,22.35,48.65,
2011-10-06,2217.99,11.56,21.16,16.27,60.28,,4.72,32.5,25.33,3.19,17.61,44.86,,27.99,,17.87,,38.32,29.81,33.63,22.88,48.63,
2011-10-07,2202.76,11.32,21.09,16.46,60.14,,4.8,32.02,25.28,3.25,16.74,45.2,,28.29,,17.94,,37.84,29.69,33.03,23.02,47.98,
2011-10-10,2278.65,11.91,21.64,16.9,61.82,,4.9,33.19,25.76,3.39,15.95,45.83,,29.27,,18.56,,39.24,30.71,33.84,23.46,49.14,
2011-10-11,2294.92,12.26,21.69,16.98,61.57,,4.86,33.63,25.84,3.36,15.52,45.15,,30.01,,18.27,,38.9,30.66,34.06,23.35,49.78,
2011-10-12,2307.18,12.32,21.66,17.08,61.97,,4.96,32.91,25.88,3.36,16.23,46.44,,31.02,,17.72,,39.2,30.51,34.13,23.37,50.52,
2011-10-13,2326.88,12.51,21.84,17.28,62.16,,4.96,33.39,25.8,3.55,16.72,46.19,,30.99,,18.57,,40.16,30.04,34.33,24.49,50.87,
2011-10-14,2371.94,12.92,21.91,17.36,62.23,,4.97,33.94,26.81,3.61,16.58,46.1,,32.42,,19.81,,41.41,30.48,34.78,24.46,51.9,
2011-10-17,2334.38,12.86,21.67,17.19,62.68,,4.9,31.93,26.24,3.43,16.76,45.84,,31.25,,19.27,,40.4,30.11,33.8,24.2,50.56,
2011-10-18,2364.87,12.93,21.94,17.28,64.36,,4.93,31.87,26.76,3.56,15.96,46.23,,31.89,,19.65,,41.1,30.43,34.44,23.83,51.57,
2011-10-19,2316.81,12.21,21.8,17.9,64.22,,4.9,31.72,26.02,3.48,15.63,46.0,,30.96,,18.5,,39.62,29.94,33.96,22.96,50.51,
2011-10-20,2306.29,12.1,21.72,17.44,64.13,,4.92,31.87,26.08,3.31,15.93,46.01,,31.27,,18.22,,39.18,30.04,34.05,23.48,50.65,
2011-10-21,2335.93,12.03,21.82,17.75,64.92,,5.0,32.42,27.3,3.33,16.72,46.13,,31.78,,17.64,,39.18,30.88,34.89,23.85,50.96,
2011-10-24,2384.42,12.42,21.84,18.16,64.3,,5.01,33.2,28.2,3.45,16.98,46.0,,33.05,,19.12,,40.38,30.91,35.45,24.66,51.75,
2011-10-25,2335.87,12.18,21.54,18.19,63.34,,4.91,32.46,27.85,3.32,11.05,45.79,,32.37,,21.46,,39.41,30.76,34.69,23.3,51.33,
2011-10-26,2334.79,12.27,21.36,18.24,63.72,,4.73,32.0,27.81,3.36,11.34,45.93,,32.74,,20.78,,38.87,30.44,35.47,23.78,51.65,
2011-10-27,2399.83,12.39,21.89,18.56,64.86,,4.6,31.77,28.34,3.5,11.55,46.57,,35.62,,21.73,,40.31,32.38,37.27,27.45,55.06,
2011-10-28,2401.29,12.4,21.67,18.45,64.64,,4.67,31.58,29.02,3.58,12.02,46.81,,35.83,,23.06,,40.09,32.85,36.66,28.29,54.93,
2011-10-31,2360.08,12.39,21.39,18.13,63.36,,4.68,30.77,29.41,3.4,11.73,46.63,,34.6,,23.06,,38.87,32.09,35.74,26.94,54.36,
2011-11-01,2298.37,12.14,20.88,17.65,63.44,,4.57,30.14,28.59,3.23,11.44,46.09,,32.97,,22.57,,37.77,31.62,33.97,26.64,52.94,
2011-11-02,2318.32,12.17,20.9,17.62,64.26,,4.63,30.25,29.35,3.17,11.91,46.23,,33.55,,22.96,,39.3,32.08,35.4,27.81,54.31,
2011-11-03,2367.71,12.34,21.31,18.03,64.46,,4.71,31.0,30.16,3.36,13.18,46.52,,35.16,,25.0,,42.26,33.02,36.2,29.2,57.97,
2011-11-04,2356.32,12.26,21.09,17.69,63.79,,4.64,30.91,29.79,3.4,12.86,45.92,,35.02,,24.69,,42.56,32.99,36.31,29.82,57.94,
2011-11-07,2371.04,12.24,21.53,18.09,64.05,,4.67,30.92,29.92,3.39,12.98,46.29,,34.7,,23.96,,42.87,33.34,36.53,29.55,59.88,
2011-11-08,2400.01,12.44,21.82,18.44,64.88,,4.63,31.59,30.42,3.46,12.92,47.15,,35.55,,24.21,,42.96,33.78,36.87,30.43,59.6,
2011-11-09,2314.1,12.1,21.05,17.76,63.66,,4.56,30.89,28.08,3.29,12.58,46.13,,32.54,,23.27,,41.74,32.1,36.0,29.01,56.93,
2011-11-10,2312.07,11.8,21.11,17.93,63.14,,4.67,31.1,28.03,3.32,12.16,46.63,,32.72,,24.97,,41.59,32.46,36.1,28.94,57.7,
2011-11-11,2355.78,11.78,21.62,18.52,63.38,,4.64,31.54,28.43,3.44,12.54,46.87,,34.2,,24.56,,42.65,33.23,37.61,29.93,58.82,
2011-11-14,2341.32,11.61,21.5,18.35,63.69,,4.56,31.06,28.24,3.37,12.25,46.52,,33.61,,24.52,,43.01,33.11,37.23,29.13,58.67,
2011-11-15,2366.24,11.91,21.64,18.88,64.48,,4.58,31.07,28.47,3.42,12.33,47.77,,34.04,,25.76,,43.24,33.54,37.98,29.46,59.15,
2011-11-16,2324.37,11.78,21.1,18.58,63.3,,4.5,30.17,28.54,3.35,11.6,48.21,,35.58,,25.54,,42.84,33.2,37.71,28.88,58.94,
2011-11-17,2272.09,11.56,20.67,18.14,62.57,,4.47,29.1,27.69,3.23,10.92,47.47,,34.45,,24.48,,42.47,32.24,36.94,28.13,58.25,
2011-11-18,2253.95,11.48,20.48,18.1,62.37,,4.58,28.11,27.18,3.2,11.15,47.32,,33.5,,24.28,,41.93,32.31,36.57,27.97,58.71,
2011-11-21,2211.14,11.3,20.24,17.56,62.04,,4.47,27.72,26.63,3.36,10.64,46.77,,32.4,,23.69,,41.04,31.85,35.43,27.33,58.61,
2011-11-22,2216.33,11.53,20.07,17.32,62.44,,4.46,27.8,26.33,3.46,10.06,46.8,,31.38,,23.6,,41.2,31.94,35.3,27.07,57.85,
2011-11-23,2166.54,11.24,19.81,16.92,61.64,,4.34,27.9,25.94,3.32,9.79,46.22,,30.04,,22.82,,39.34,31.5,34.61,26.28,56.85,
2011-11-25,2150.88,11.13,19.67,16.94,61.69,,4.37,27.66,25.83,3.22,9.12,46.29,,29.8,,22.79,,39.21,31.48,34.5,26.31,56.93,
2011-11-28,2224.22,11.52,20.13,17.48,62.76,,4.46,28.45,26.62,3.41,9.99,46.66,,31.6,,23.53,,40.79,32.29,35.4,27.66,58.36,
2011-11-29,2211.39,11.43,20.11,17.57,63.74,,4.44,28.23,26.07,3.42,9.65,47.15,,31.49,,23.13,,40.16,32.36,35.44,27.74,58.89,
2011-11-30,2295.2,11.7,20.7,18.56,65.1,,4.56,29.58,27.42,3.59,9.22,47.79,,34.07,,23.99,,41.44,33.58,37.86,28.91,61.97,
2011-12-01,2309.2,11.88,20.46,18.57,66.47,,4.57,30.14,27.14,3.63,9.6,47.86,,34.27,,24.02,,41.38,33.87,37.88,29.16,61.46,
2011-12-02,2302.04,11.93,20.41,18.36,66.2,,4.58,29.59,27.11,3.61,9.48,48.0,,33.97,,24.39,,41.09,33.42,37.5,29.0,60.33,
2011-12-05,2326.95,12.03,20.8,18.64,66.56,,4.71,29.98,27.91,3.56,10.02,48.09,,34.09,,25.6,,41.2,33.7,37.95,29.18,61.41,
2011-12-06,2321.49,11.97,20.77,18.89,67.21,,4.69,29.62,27.96,3.5,9.73,48.28,,34.78,,24.57,,41.46,33.56,37.83,28.23,61.48,
2011-12-07,2320.54,11.91,20.72,19.12,66.76,,4.71,29.22,27.86,3.48,10.28,48.47,,34.8,,23.67,,41.17,33.36,38.25,28.04,61.29,
2011-12-08,2282.59,11.96,20.56,18.41,65.46,,4.73,28.77,27.38,3.37,9.92,48.04,,33.92,,23.45,,40.89,33.26,37.32,27.3,60.21,
2011-12-09,2318.68,12.05,20.8,18.64,64.4,,4.72,29.45,28.04,3.42,10.13,48.68,,34.39,,24.54,,41.72,33.94,38.14,28.21,61.98,
2011-12-12,2292.24,12.0,20.65,17.88,64.23,,4.72,28.59,27.39,3.34,10.75,48.28,,33.44,,23.95,,41.42,33.7,37.17,27.38,60.51,
2011-12-13,2268.37,11.91,20.85,17.56,63.83,,4.7,27.97,26.99,3.24,10.3,48.0,,32.7,,23.31,,40.98,33.37,36.39,26.5,59.4,
2011-12-14,2233.03,11.64,20.71,17.37,63.16,,4.72,27.5,26.52,3.12,10.15,47.78,,31.25,,22.16,,40.15,33.24,36.31,26.66,58.13,
2011-12-15,2226.71,11.6,20.69,17.37,63.02,,4.81,27.04,26.46,3.09,9.96,48.43,,31.07,,21.85,,39.74,34.1,36.72,27.01,58.9,
2011-12-16,2238.18,11.67,21.04,17.31,63.02,,4.89,27.33,28.2,3.1,9.97,48.32,,31.2,,22.17,,39.78,34.72,37.02,26.65,59.51,
2011-12-19,2215.27,11.7,20.66,17.21,62.63,,4.85,28.0,27.51,3.02,9.59,48.07,,30.2,,21.58,,39.26,34.8,35.3,26.56,58.01,
2011-12-20,2281.94,12.12,21.07,17.76,63.84,,4.94,29.05,28.44,3.19,10.2,48.93,,31.49,,21.36,,40.92,35.57,36.23,27.67,59.53,
2011-12-21,2249.03,12.14,20.85,17.65,63.95,,4.95,28.94,27.97,3.15,10.14,49.31,,30.31,,20.05,,40.45,35.68,35.81,26.67,57.39,
2011-12-22,2266.77,12.2,20.89,17.9,63.94,,4.95,29.07,27.89,3.29,10.55,49.31,,30.46,,20.62,,41.12,35.97,36.38,31.63,57.34,
2011-12-23,2287.57,12.35,21.07,18.18,64.62,,5.02,29.66,28.29,3.25,10.37,49.71,,30.81,,20.83,,41.31,35.85,36.52,31.93,57.95,
2011-12-27,2293.12,12.45,21.08,18.3,64.56,,5.02,30.27,28.5,3.23,10.09,49.57,,30.78,,21.14,,41.49,36.24,36.59,32.21,57.85,
2011-12-28,2267.08,12.33,20.9,18.06,64.25,,4.96,29.83,28.02,3.15,9.89,49.22,,29.91,,21.34,,41.09,35.66,35.7,31.81,56.61,
2011-12-29,2285.07,12.4,21.06,18.29,64.37,,5.03,29.97,28.31,3.21,9.9,49.69,,30.4,,21.66,,41.48,35.67,35.98,32.3,57.24,
2011-12-30,2277.83,12.4,21.01,18.07,63.59,,4.97,29.71,28.27,3.18,9.9,49.55,,30.33,,21.81,,41.36,35.72,35.78,32.28,57.28,
2012-01-03,2321.96,12.59,21.67,18.29,64.57,,4.83,30.34,28.57,3.22,10.32,49.58,,30.81,,20.77,,41.79,35.82,35.72,32.93,57.39,
2012-01-04,2329.71,12.66,22.18,18.71,64.17,,4.85,29.94,28.28,3.26,11.49,49.84,,30.21,,20.11,,42.22,35.82,35.45,32.44,56.4,
2012-01-05,2348.98,12.8,22.4,18.93,63.55,,4.88,30.28,28.48,3.38,11.33,49.45,,30.82,,20.2,,42.39,35.74,35.4,32.43,57.3,
2012-01-06,2356.17,12.93,22.75,18.82,61.92,,4.85,30.79,28.72,3.34,12.33,48.83,,30.96,,20.41,,42.47,35.4,35.11,32.76,56.94,
2012-01-09,2350.65,12.91,22.45,18.98,60.3,,4.85,30.63,28.53,3.34,14.03,49.08,,31.08,,20.17,,42.28,35.02,34.95,32.61,56.68,
2012-01-10,2367.38,12.96,22.53,19.07,60.41,,4.86,30.41,29.2,3.33,13.69,49.03,,32.53,,19.9,,42.16,35.72,35.27,33.14,56.73,
2012-01-11,2372.25,12.94,22.44,19.23,61.05,,4.8,30.56,29.32,3.26,13.16,48.55,,32.18,,20.62,,42.06,35.58,35.59,34.0,56.83,
2012-01-12,2381.99,12.9,22.66,19.19,61.02,,4.78,30.07,29.23,3.24,13.16,48.25,,32.3,,21.06,,42.59,35.81,34.99,33.57,57.44,
2012-01-13,2371.98,12.85,22.87,18.73,61.53,,4.76,29.86,28.97,3.15,13.48,48.09,,31.92,,20.9,,42.75,35.54,34.97,32.22,57.35,
2012-01-17,2393.24,13.0,22.87,18.66,62.14,,4.74,29.51,29.35,3.1,13.53,48.28,,32.16,,21.62,,43.21,35.8,35.55,32.13,57.23,
2012-01-18,2425.96,13.14,22.85,18.92,62.4,,4.75,29.59,29.89,3.21,14.08,48.43,,34.34,,22.07,,43.55,35.91,36.54,32.41,58.88,
2012-01-19,2441.7,13.1,22.76,19.1,61.98,,4.7,29.84,30.24,3.3,14.78,49.22,,35.43,,22.51,,43.86,35.75,37.26,32.69,60.56,
2012-01-20,2437.02,12.87,24.05,19.66,62.14,,4.74,29.6,30.5,3.27,14.32,49.49,,35.04,,22.75,,43.65,36.01,37.58,32.04,60.81,
2012-01-23,2437.22,13.09,24.06,19.9,62.31,,4.8,29.1,30.23,3.36,13.42,49.36,,34.66,,22.36,,43.97,36.1,37.63,31.72,60.57,
2012-01-24,2433.96,12.87,23.75,20.04,62.38,,4.76,29.28,30.95,3.43,13.24,49.43,,35.81,,22.32,,44.37,36.52,37.28,31.39,61.34,
2012-01-25,2465.66,13.68,23.93,20.04,63.14,,4.88,29.41,31.34,3.41,13.58,49.81,,36.23,,22.96,,44.61,36.41,37.54,31.87,61.26,
2012-01-26,2454.63,13.61,23.88,19.93,62.63,,4.92,29.0,31.18,3.38,16.57,49.67,,36.55,,22.86,,43.71,35.92,37.72,31.43,61.51,
2012-01-27,2461.77,13.7,23.66,19.92,62.3,,4.87,29.34,31.05,3.42,17.68,49.14,,36.6,,22.78,,43.7,36.32,37.9,32.01,61.46,
2012-01-30,2465.32,13.87,23.97,19.93,62.16,,4.83,29.53,31.0,3.4,17.92,48.84,,35.91,,22.49,,44.33,37.11,37.81,32.04,60.46,
2012-01-31,2467.95,13.98,23.9,19.69,62.79,,4.89,29.54,30.95,3.39,17.17,49.04,,36.0,,22.81,,44.48,37.04,37.84,32.23,60.49,
2012-02-01,2488.18,13.97,24.19,19.78,63.52,,4.92,29.79,31.24,3.43,17.57,49.57,,37.0,,25.04,,45.04,37.46,39.87,32.01,63.0,
2012-02-02,2495.83,13.94,24.24,19.74,65.27,,4.92,29.91,31.29,3.56,17.71,49.58,,36.82,,25.53,,45.92,36.83,38.99,32.33,62.88,
2012-02-03,2529.17,14.08,24.48,20.08,65.15,,4.87,30.6,31.85,3.63,18.06,49.78,,37.85,,25.38,,46.17,37.04,39.28,33.64,63.75,
2012-02-06,2528.3,14.21,24.44,20.07,64.91,,4.83,30.45,31.86,3.61,18.46,49.67,,37.76,,25.13,,46.18,36.6,39.41,33.37,63.48,
2012-02-07,2532.06,14.36,24.57,20.01,64.54,,4.84,30.35,32.28,3.61,18.27,49.85,,38.34,,24.85,,46.54,36.53,39.52,33.65,63.76,
2012-02-08,2545.72,14.6,24.82,20.17,64.51,,4.81,34.38,32.1,3.75,17.71,49.84,,38.36,,25.27,,46.48,36.52,39.34,34.44,63.61,
2012-02-09,2563.93,15.1,24.91,20.17,64.7,,4.8,33.66,32.65,3.74,17.83,47.99,,38.4,,26.22,,46.84,36.87,39.84,38.06,64.27,
2012-02-10,2547.32,15.11,24.69,20.05,64.45,,4.85,33.6,32.21,3.65,17.7,47.75,,37.53,,25.58,,46.68,36.61,39.25,38.43,63.65,
2012-02-13,2569.49,15.39,24.75,20.05,64.2,,4.87,34.08,32.35,3.71,16.9,47.56,,38.37,,26.38,,46.69,36.96,39.67,38.57,64.2,
2012-02-14,2575.24,15.6,24.65,20.11,64.37,,4.93,34.27,32.44,3.73,17.58,47.43,,38.79,,26.7,,46.66,37.2,38.83,38.48,64.31,
2012-02-15,2556.01,15.24,24.48,19.96,63.71,,5.02,34.06,32.46,3.71,17.44,47.1,,38.65,,25.82,,46.56,36.87,38.5,38.06,64.05,
2012-02-16,2592.29,15.38,25.49,20.15,64.33,,5.04,34.92,32.86,3.78,17.42,46.84,,39.53,,26.31,,47.09,37.2,39.01,38.42,65.1,
2012-02-17,2584.24,15.38,25.46,20.56,64.66,,4.98,34.44,32.75,3.64,17.41,46.81,,38.91,,25.96,,47.27,37.18,38.34,37.8,64.89,
2012-02-21,2590.24,15.76,25.62,20.4,64.49,,4.94,34.83,32.54,3.66,16.77,47.15,,38.11,,26.2,,47.47,37.32,38.14,37.43,64.99,
2012-02-22,2579.78,15.71,25.48,20.08,64.53,,4.9,35.15,32.33,3.63,16.06,47.12,,37.76,,26.13,,47.3,37.45,37.92,36.61,66.01,
2012-02-23,2594.93,15.81,25.56,20.02,64.88,,4.89,35.48,32.97,3.65,16.14,47.14,,38.2,,26.25,,48.02,37.97,38.51,36.52,63.08,
2012-02-24,2604.21,16.0,25.65,20.05,64.6,,4.86,35.78,33.41,3.63,15.95,47.28,,37.62,,26.99,,47.97,37.64,38.64,37.21,63.83,
2012-02-27,2606.76,16.1,25.54,20.2,65.13,,4.84,36.03,33.27,3.55,15.63,47.28,,38.02,,26.88,,47.87,37.58,38.63,37.07,63.67,
2012-02-28,2633.46,16.39,25.97,20.46,65.27,,4.8,36.29,33.27,3.52,16.19,47.28,,37.99,,27.4,,47.4,37.33,38.52,36.69,63.98,
2012-02-29,2623.1,16.61,25.86,20.19,65.87,,4.79,35.81,32.89,3.48,15.82,47.39,,37.85,,27.05,,47.18,36.95,38.44,36.0,63.18,
2012-03-01,2643.54,16.67,26.31,20.17,65.95,,4.8,36.25,33.1,3.5,16.11,47.09,,37.99,,27.83,,47.51,37.0,38.32,35.9,63.62,
2012-03-02,2641.58,16.69,26.14,20.22,66.0,,4.76,36.55,33.73,3.53,16.44,47.07,,37.09,,27.54,,47.37,37.0,38.15,36.3,63.57,
2012-03-05,2614.92,16.33,25.91,19.93,67.07,,4.77,36.72,33.22,3.41,15.83,47.27,,36.65,,26.25,,47.13,36.74,38.2,35.77,63.28,
2012-03-06,2588.95,16.24,25.71,19.99,67.04,,4.77,36.16,31.99,3.38,15.3,46.89,,35.72,,25.64,,46.71,36.2,37.6,34.87,61.62,
2012-03-07,2607.85,16.25,25.94,20.21,67.27,,4.74,36.64,32.41,3.4,15.03,47.14,,36.06,,26.07,,47.59,35.98,37.99,35.55,62.34,
2012-03-08,2637.18,16.6,26.08,20.16,67.59,,4.75,36.9,33.05,3.41,15.44,47.39,,36.52,,26.31,,48.04,36.48,38.64,36.12,62.67,
2012-03-09,2646.85,16.69,26.06,20.33,68.38,,4.8,37.28,33.64,3.4,15.59,47.54,,36.81,,26.59,,48.51,36.95,39.34,36.84,63.42,
2012-03-12,2646.85,16.9,26.1,20.27,68.45,,4.85,36.73,33.56,3.35,15.17,48.14,,36.67,,27.24,,48.45,37.41,39.98,36.63,63.21,
2012-03-13,2697.43,17.4,26.62,20.65,68.87,,4.9,37.27,34.22,3.4,15.19,48.44,,38.67,,27.81,,49.21,38.14,40.95,37.47,64.77,
2012-03-14,2708.41,18.05,26.7,20.63,69.58,,4.87,36.94,33.77,3.3,15.04,48.23,,39.35,,27.17,,49.4,37.96,40.89,36.66,64.7,
2012-03-15,2714.79,17.93,26.76,20.84,70.01,,4.88,37.54,34.17,3.35,15.74,48.31,,40.08,,27.43,,49.48,37.98,41.28,37.35,65.52,
2012-03-16,2712.78,17.93,26.56,20.83,69.22,,4.9,37.32,33.82,3.35,15.71,48.54,,40.9,,27.12,,49.63,38.47,41.04,37.36,65.55,
2012-03-19,2733.26,18.41,26.23,20.84,68.9,,4.91,37.28,34.51,3.36,16.33,48.73,,41.4,,27.47,,50.65,38.56,40.98,37.04,65.41,
2012-03-20,2737.63,18.55,26.06,20.84,69.09,,4.88,36.99,33.16,3.31,16.43,49.15,,41.1,,27.22,,50.65,38.19,40.62,36.75,64.66,
2012-03-21,2736.88,18.45,26.0,20.87,69.38,,4.9,37.01,33.56,3.32,17.16,49.21,,41.7,,27.17,,50.4,38.02,40.48,36.94,65.14,
2012-03-22,2731.5,18.35,26.07,20.96,69.27,,4.95,37.16,33.71,3.32,16.96,49.23,,41.1,,26.59,,50.3,38.47,40.47,36.46,64.83,
2012-03-23,2728.55,18.25,26.08,20.94,69.09,,4.93,37.21,33.81,3.34,17.17,49.16,,41.08,,27.03,,50.59,38.14,40.55,36.62,64.83,
2012-03-26,2778.02,18.59,26.55,21.17,70.05,,4.92,37.9,34.4,3.38,17.43,49.52,,42.37,,27.66,,52.04,38.45,41.46,37.77,66.03,
2012-03-27,2782.12,18.82,26.5,21.17,69.87,,4.9,36.94,34.63,3.4,17.24,49.7,,42.19,,27.12,,51.97,38.33,41.58,37.68,66.13,
2012-03-28,2770.97,18.91,26.23,20.88,69.36,,4.92,36.76,34.46,3.48,16.97,49.64,,41.9,,26.66,,51.69,38.22,41.64,36.88,65.3,
2012-03-29,2762.05,18.67,26.17,21.15,68.77,,5.05,36.94,34.48,3.5,16.44,49.7,,42.04,,27.28,,51.54,38.54,41.52,36.92,65.21,
2012-03-30,2755.27,18.36,26.28,21.12,69.5,,5.11,36.94,34.31,3.54,16.43,49.95,,42.32,,27.65,,51.64,38.35,41.18,36.7,65.02,
2012-04-02,2784.42,18.94,26.31,21.32,70.3,,5.16,37.29,34.7,3.52,16.28,50.25,,42.34,,28.42,,51.84,38.75,41.45,36.73,65.75,
2012-04-03,2782.78,19.27,26.02,21.11,69.19,,5.14,37.15,34.31,3.46,16.14,50.11,,42.39,,28.42,,51.69,39.0,41.2,36.38,66.26,
2012-04-04,2745.0,19.12,25.43,20.98,68.15,,5.12,36.58,33.46,3.36,15.75,49.94,,41.75,,28.2,,51.13,38.54,40.61,36.48,64.41,
2012-04-05,2762.5,19.4,25.68,21.08,67.85,,5.15,36.8,33.59,3.36,15.79,49.8,,41.44,,28.44,,50.98,38.94,40.37,36.33,64.28,
2012-04-09,2739.98,19.48,25.34,20.85,67.27,,5.05,36.12,33.22,3.32,15.24,49.2,,40.54,,27.88,,50.46,39.0,39.81,35.69,63.57,
2012-04-10,2695.12,19.24,24.83,20.62,66.51,,4.99,35.32,32.61,3.25,14.56,48.82,,39.44,,27.26,,50.25,39.0,38.62,35.12,62.24,
2012-04-11,2708.13,19.17,24.73,20.92,66.84,,5.01,35.85,33.01,3.29,14.26,49.05,,39.62,,27.28,,50.25,39.44,38.5,35.98,62.89,
2012-04-12,2740.26,19.07,25.24,21.39,66.73,,4.97,35.68,33.55,3.37,14.89,49.22,,40.46,,27.79,,51.85,39.69,38.67,36.54,63.54,
2012-04-13,2698.99,18.53,25.1,21.1,66.07,,4.99,35.38,33.18,3.25,14.88,48.98,,41.25,,27.5,,50.59,40.67,38.07,36.76,64.26,
2012-04-16,2670.1,17.76,25.32,21.34,66.5,,5.0,35.53,32.85,3.21,14.45,49.68,,41.09,,27.05,,50.27,40.58,38.1,36.73,64.15,
2012-04-17,2723.58,18.67,25.62,21.38,67.1,,5.09,35.8,33.84,3.22,15.29,49.99,,41.8,,27.55,,51.01,41.89,39.12,37.63,65.08,
2012-04-18,2716.14,18.63,25.37,20.99,67.41,,5.13,36.08,33.39,3.19,15.28,49.85,,41.43,,27.66,,50.83,42.71,38.0,38.41,66.08,
